"period","practice_code","lsoa","population"
"2020-10-01","B82098","E01013448","63"
"2020-10-01","B82098","E01013449","54"
"2020-10-01","B82098","E01033067","683"
"2020-10-01","B82098","E01033068","440"
"2020-10-01","B82098","E01033069","420"
"2020-10-01","B82098","E01033070","1230"
"2020-10-01","B82100","E01013335","316"
"2020-10-01","B82100","E01013336","431"
"2020-10-01","B82100","E01013337","321"
"2020-10-01","B82100","E01013338","271"
"2020-10-01","B82100","E01013339","217"
"2020-10-01","B82100","E01013340","42"
"2020-10-01","B82100","E01013341","39"
"2020-10-01","B82100","E01013342","108"
"2020-10-01","B82100","E01013353","148"
"2020-10-01","B82100","E01013354","98"
"2020-10-01","B82100","E01013355","78"
"2020-10-01","B82100","E01013356","102"
"2020-10-01","B82100","E01013357","83"
"2020-10-01","B82100","E01013358","72"
"2020-10-01","B82100","E01013359","202"
"2020-10-01","B82100","E01013390","49"
"2020-10-01","B82100","E01013391","61"
"2020-10-01","B82100","E01013392","202"
"2020-10-01","B82100","E01013393","113"
"2020-10-01","B82100","E01013394","201"
"2020-10-01","B82100","E01013395","171"
"2020-10-01","B82100","E01013396","209"
"2020-10-01","B82100","E01013397","127"
"2020-10-01","B82100","E01013417","27"
"2020-10-01","B82100","E01013421","296"
"2020-10-01","B82100","E01013422","113"
"2020-10-01","B82100","E01013423","291"
"2020-10-01","B82100","E01013424","263"
"2020-10-01","B82100","E01013425","254"
"2020-10-01","B82100","E01013426","61"
"2020-10-01","B82100","E01013427","61"
"2020-10-01","B82100","E01013429","23"
"2020-10-01","B82100","E01013431","21"
"2020-10-01","B82100","E01013432","26"
"2020-10-01","B82100","E01013433","22"
"2020-10-01","B82100","E01013441","304"
"2020-10-01","B82100","E01013442","263"
"2020-10-01","B82100","E01013443","244"
"2020-10-01","B82100","E01013444","365"
"2020-10-01","B82100","E01013445","322"
"2020-10-01","B82100","E01013446","212"
"2020-10-01","B82100","E01013447","196"
"2020-10-01","B82100","E01013448","183"
"2020-10-01","B82100","E01013449","208"
"2020-10-01","B82100","E01027684","21"
"2020-10-01","B82100","E01027875","110"
"2020-10-01","B82105","E01011697","39"
"2020-10-01","B82105","E01011707","34"
"2020-10-01","B82105","E01011709","25"
"2020-10-01","B82105","E01011710","54"
"2020-10-01","B82105","E01011711","24"
"2020-10-01","B82105","E01011712","98"
"2020-10-01","B82105","E01013421","45"
"2020-10-01","B82105","E01027684","160"
"2020-10-01","B82105","E01027875","779"
"2020-10-01","B82105","E01027888","391"
"2020-10-01","B82105","E01027904","1150"
"2020-10-01","B82105","E01027918","1337"
"2020-10-01","B82105","E01027919","987"
"2020-10-01","B82105","E01027920","984"
"2020-10-01","B82105","E01027921","1527"
"2020-10-01","B82105","E01027922","1258"
"2020-10-01","B82619","E01027622","61"
"2020-10-01","B82619","E01027774","64"
"2020-10-01","B82619","E01027775","65"
"2020-10-01","B82619","E01027778","294"
"2020-10-01","B82619","E01027782","478"
"2020-10-01","B82619","E01027785","25"
"2020-10-01","B82619","E01027786","30"
"2020-10-01","B82619","E01027797","93"
"2020-10-01","B82619","E01027799","162"
"2020-07-01","All","E01011297","328"
"2020-07-01","All","E01011298","1198"
"2020-07-01","All","E01011299","54"
"2020-07-01","All","E01011697","39"
"2020-07-01","All","E01011707","37"
"2020-07-01","All","E01011709","27"
"2020-07-01","All","E01011710","54"
"2020-07-01","All","E01011711","26"
"2020-07-01","All","E01011712","97"
"2020-07-01","All","E01012922","25"
"2020-07-01","All","E01012981","33"
"2020-07-01","All","E01013022","131"
"2020-07-01","All","E01013023","50"
"2020-07-01","All","E01013052","2435"
"2020-07-01","All","E01013053","1621"
"2020-07-01","All","E01013054","2364"
"2020-07-01","All","E01013055","1590"
"2020-07-01","All","E01013056","1635"
"2020-07-01","All","E01013057","1683"
"2020-07-01","All","E01013058","1442"
"2020-07-01","All","E01013059","1705"
"2020-07-01","All","E01013060","2133"
"2020-07-01","All","E01013061","1639"
"2020-07-01","All","E01013119","1285"
"2020-07-01","All","E01013120","149"
"2020-07-01","All","E01013121","45"
"2020-07-01","All","E01013122","980"
"2020-07-01","All","E01013123","56"
"2020-07-01","All","E01013124","73"
"2020-07-01","All","E01013125","160"
"2020-07-01","All","E01013126","1778"
"2020-07-01","All","E01013127","1501"
"2020-07-01","All","E01013335","1792"
"2020-07-01","All","E01013336","1597"
"2020-07-01","All","E01013337","1728"
"2020-07-01","All","E01013338","2437"
"2020-07-01","All","E01013339","1568"
"2020-07-01","All","E01013340","1422"
"2020-07-01","All","E01013341","1366"
"2020-07-01","All","E01013342","1520"
"2020-07-01","All","E01013343","1814"
"2020-07-01","All","E01013344","1594"
"2020-07-01","All","E01013345","1722"
"2020-07-01","All","E01013346","1737"
"2020-07-01","All","E01013347","1759"
"2020-07-01","All","E01013348","2167"
"2020-07-01","All","E01013349","1536"
"2020-07-01","All","E01013350","1697"
"2020-07-01","All","E01013351","1940"
"2020-07-01","All","E01013352","1770"
"2020-07-01","All","E01013353","1622"
"2020-07-01","All","E01013354","1380"
"2020-07-01","All","E01013355","1702"
"2020-07-01","All","E01013356","1418"
"2020-07-01","All","E01013357","2518"
"2020-07-01","All","E01013358","1617"
"2020-07-01","All","E01013359","1682"
"2020-07-01","All","E01013360","1886"
"2020-07-01","All","E01013361","1824"
"2020-07-01","All","E01013362","1840"
"2020-07-01","All","E01013363","3210"
"2020-07-01","All","E01013364","1944"
"2020-07-01","All","E01013365","2806"
"2020-07-01","All","E01013366","2086"
"2020-07-01","All","E01013368","2043"
"2020-07-01","All","E01013369","1984"
"2020-07-01","All","E01013370","1507"
"2020-07-01","All","E01013371","1503"
"2020-07-01","All","E01013372","1668"
"2020-07-01","All","E01013373","1587"
"2020-07-01","All","E01013374","1571"
"2020-07-01","All","E01013375","1293"
"2020-07-01","All","E01013376","1527"
"2020-07-01","All","E01013377","1669"
"2020-07-01","All","E01013378","9294"
"2020-07-01","All","E01013379","1487"
"2020-07-01","All","E01013380","1808"
"2020-07-01","All","E01013381","1529"
"2020-07-01","All","E01013382","1685"
"2020-07-01","All","E01013383","2448"
"2020-07-01","All","E01013384","1618"
"2020-07-01","All","E01013385","1493"
"2020-07-01","All","E01013386","1850"
"2020-07-01","All","E01013387","1567"
"2020-07-01","All","E01013388","935"
"2020-07-01","All","E01013389","1236"
"2020-07-01","All","E01013390","1665"
"2020-07-01","All","E01013391","1968"
"2020-07-01","All","E01013392","1715"
"2020-07-01","All","E01013393","1534"
"2020-07-01","All","E01013394","1470"
"2020-07-01","All","E01013395","1494"
"2020-07-01","All","E01013396","1623"
"2020-07-01","All","E01013397","1601"
"2020-07-01","All","E01013398","1619"
"2020-07-01","All","E01013399","1883"
"2020-07-01","All","E01013400","1790"
"2020-07-01","All","E01013401","1560"
"2020-07-01","All","E01013402","1705"
"2020-07-01","All","E01013403","1655"
"2020-07-01","All","E01013404","1700"
"2020-07-01","All","E01013405","1412"
"2020-07-01","All","E01013406","2118"
"2020-07-01","All","E01013407","1555"
"2020-07-01","All","E01013408","1297"
"2020-07-01","All","E01013409","1862"
"2020-07-01","All","E01013410","1456"
"2020-07-01","All","E01013411","1517"
"2020-07-01","All","E01013412","2202"
"2020-07-01","All","E01013413","1715"
"2020-07-01","All","E01013414","1828"
"2020-07-01","All","E01013416","1631"
"2020-07-01","All","E01013417","2042"
"2020-07-01","All","E01013418","1588"
"2020-07-01","All","E01013419","2739"
"2020-07-01","All","E01013420","2050"
"2020-07-01","All","E01013421","1320"
"2020-07-01","All","E01013422","1777"
"2020-07-01","All","E01013423","1350"
"2020-07-01","All","E01013424","1320"
"2020-07-01","All","E01013425","1608"
"2020-07-01","All","E01013426","1660"
"2020-07-01","All","E01013427","1474"
"2020-07-01","All","E01013428","1759"
"2020-07-01","All","E01013429","2140"
"2020-07-01","All","E01013430","1468"
"2020-07-01","All","E01013431","2054"
"2020-07-01","All","E01013432","1959"
"2020-07-01","All","E01013433","1405"
"2020-07-01","All","E01013434","1545"
"2020-07-01","All","E01013435","1465"
"2020-07-01","All","E01013436","1625"
"2020-07-01","All","E01013437","1283"
"2020-07-01","All","E01013438","2127"
"2020-07-01","All","E01013439","1468"
"2020-07-01","All","E01013440","1868"
"2020-07-01","All","E01013441","1562"
"2020-07-01","All","E01013442","1524"
"2020-07-01","All","E01013443","1737"
"2020-07-01","All","E01013444","1653"
"2020-07-01","All","E01013445","1695"
"2020-07-01","All","E01013446","1771"
"2020-07-01","All","E01013447","1672"
"2020-07-01","All","E01013448","1539"
"2020-07-01","All","E01013449","1712"
"2020-07-01","All","E01013450","1329"
"2020-07-01","All","E01013451","1318"
"2020-07-01","All","E01013452","1702"
"2020-07-01","All","E01027594","1936"
"2020-07-01","All","E01027595","1687"
"2020-07-01","All","E01027596","1491"
"2020-07-01","All","E01027600","725"
"2020-07-01","All","E01027601","1920"
"2020-07-01","All","E01027619","2091"
"2020-07-01","All","E01027622","1854"
"2020-07-01","All","E01027627","45"
"2020-07-01","All","E01027634","2015"
"2020-07-01","All","E01027635","32"
"2020-07-01","All","E01027636","536"
"2020-07-01","All","E01027684","276"
"2020-07-01","All","E01027696","1904"
"2020-07-01","All","E01027774","286"
"2020-07-01","All","E01027775","221"
"2020-07-01","All","E01027776","1538"
"2020-07-01","All","E01027777","1311"
"2020-07-01","All","E01027778","515"
"2020-07-01","All","E01027780","1886"
"2020-07-01","All","E01027781","1181"
"2020-07-01","All","E01027782","607"
"2020-07-01","All","E01027783","1695"
"2020-07-01","All","E01027784","1597"
"2020-07-01","All","E01027785","21"
"2020-07-01","All","E01027786","27"
"2020-07-01","All","E01027792","2137"
"2020-07-01","All","E01027793","1556"
"2020-07-01","All","E01027794","1996"
"2020-07-01","All","E01027795","1652"
"2020-07-01","All","E01027797","1485"
"2020-07-01","All","E01027799","1708"
"2020-07-01","All","E01027800","1204"
"2020-07-01","All","E01027801","915"
"2020-07-01","All","E01027802","570"
"2020-07-01","All","E01027803","22"
"2020-07-01","All","E01027875","1897"
"2020-07-01","All","E01027876","1578"
"2020-07-01","All","E01027877","1733"
"2020-07-01","All","E01027878","1284"
"2020-07-01","All","E01027879","1414"
"2020-07-01","All","E01027880","1483"
"2020-07-01","All","E01027881","1775"
"2020-07-01","All","E01027882","1883"
"2020-07-01","All","E01027883","769"
"2020-07-01","All","E01027884","1166"
"2020-07-01","All","E01027885","1091"
"2020-07-01","All","E01027886","1430"
"2020-07-01","All","E01027887","1525"
"2020-07-01","All","E01027888","1864"
"2020-07-01","All","E01027890","717"
"2020-07-01","All","E01027891","570"
"2020-07-01","All","E01027892","256"
"2020-07-01","All","E01027893","1954"
"2020-07-01","All","E01027894","2496"
"2020-07-01","All","E01027895","1552"
"2020-07-01","All","E01027896","1873"
"2020-07-01","All","E01027897","2218"
"2020-07-01","All","E01027898","2843"
"2020-07-01","All","E01027899","1056"
"2020-07-01","All","E01027900","1917"
"2020-07-01","All","E01027901","1759"
"2020-07-01","All","E01027902","1507"
"2020-07-01","All","E01027903","1503"
"2020-07-01","All","E01027904","2405"
"2020-07-01","All","E01027905","2574"
"2020-07-01","All","E01027906","1661"
"2020-07-01","All","E01027907","1568"
"2020-07-01","All","E01027908","1750"
"2020-07-01","All","E01027909","2276"
"2020-07-01","All","E01027910","4310"
"2020-07-01","All","E01027911","1483"
"2020-07-01","All","E01027912","862"
"2020-07-01","All","E01027913","1239"
"2020-07-01","All","E01027914","1598"
"2020-07-01","All","E01027915","1893"
"2020-07-01","All","E01027916","1577"
"2020-07-01","All","E01027917","2980"
"2020-07-01","All","E01027918","1323"
"2020-07-01","All","E01027919","982"
"2020-07-01","All","E01027920","988"
"2020-07-01","All","E01027921","1493"
"2020-07-01","All","E01027922","1284"
"2020-07-01","All","E01027923","25"
"2020-07-01","All","E01033067","1630"
"2020-07-01","All","E01033068","1252"
"2020-07-01","All","E01033069","1147"
"2020-07-01","All","E01033070","3264"
"2020-07-01","B81036","E01012922","25"
"2020-07-01","B81036","E01012981","33"
"2020-07-01","B81036","E01013023","29"
"2020-07-01","B81036","E01013052","2435"
"2020-07-01","B81036","E01013053","1621"
"2020-07-01","B81036","E01013054","2364"
"2020-07-01","B81036","E01013055","1590"
"2020-07-01","B81036","E01013056","1635"
"2020-07-01","B81036","E01013057","555"
"2020-07-01","B81036","E01013058","1282"
"2020-07-01","B81036","E01013059","827"
"2020-07-01","B81036","E01013060","51"
"2020-07-01","B81036","E01013061","29"
"2020-07-01","B81036","E01013119","1174"
"2020-07-01","B81036","E01013120","149"
"2020-07-01","B81036","E01013121","45"
"2020-07-01","B81036","E01013122","894"
"2020-07-01","B81036","E01013123","56"
"2020-07-01","B81036","E01013124","73"
"2020-07-01","B81036","E01013125","160"
"2020-07-01","B81036","E01013126","1120"
"2020-07-01","B81036","E01013127","797"
"2020-07-01","B81036","E01027803","22"
"2020-07-01","B82002","E01027594","1688"
"2020-07-01","B82002","E01027595","1420"
"2020-07-01","B82002","E01027596","1312"
"2020-07-01","B82002","E01027600","602"
"2020-07-01","B82002","E01027601","426"
"2020-07-01","B82002","E01027619","302"
"2020-07-01","B82002","E01027622","409"
"2020-07-01","B82002","E01027634","536"
"2020-07-01","B82002","E01027635","32"
"2020-07-01","B82002","E01027636","490"
"2020-07-01","B82005","E01013335","491"
"2020-07-01","B82005","E01013336","311"
"2020-07-01","B82005","E01013337","372"
"2020-07-01","B82005","E01013338","1041"
"2020-07-01","B82005","E01013339","453"
"2020-07-01","B82005","E01013340","93"
"2020-07-01","B82005","E01013341","127"
"2020-07-01","B82005","E01013342","72"
"2020-07-01","B82005","E01013343","214"
"2020-07-01","B82005","E01013344","141"
"2020-07-01","B82005","E01013345","291"
"2020-07-01","B82005","E01013346","333"
"2020-07-01","B82005","E01013347","541"
"2020-07-01","B82005","E01013348","450"
"2020-07-01","B82005","E01013349","756"
"2020-07-01","B82005","E01013350","637"
"2020-07-01","B82005","E01013351","88"
"2020-07-01","B82005","E01013352","78"
"2020-07-01","B82005","E01013353","466"
"2020-07-01","B82005","E01013354","279"
"2020-07-01","B82005","E01013355","262"
"2020-07-01","B82005","E01013356","302"
"2020-07-01","B82005","E01013357","554"
"2020-07-01","B82005","E01013358","296"
"2020-07-01","B82005","E01013359","581"
"2020-07-01","B82005","E01013360","1296"
"2020-07-01","B82005","E01013361","499"
"2020-07-01","B82005","E01013362","948"
"2020-07-01","B82005","E01013363","728"
"2020-07-01","B82005","E01013364","527"
"2020-07-01","B82005","E01013365","2012"
"2020-07-01","B82005","E01013366","244"
"2020-07-01","B82005","E01013368","384"
"2020-07-01","B82005","E01013369","285"
"2020-07-01","B82005","E01013370","39"
"2020-07-01","B82005","E01013371","50"
"2020-07-01","B82005","E01013372","27"
"2020-07-01","B82005","E01013373","66"
"2020-07-01","B82005","E01013374","53"
"2020-07-01","B82005","E01013375","42"
"2020-07-01","B82005","E01013376","51"
"2020-07-01","B82005","E01013377","54"
"2020-07-01","B82005","E01013378","582"
"2020-07-01","B82005","E01013379","817"
"2020-07-01","B82005","E01013380","693"
"2020-07-01","B82005","E01013381","908"
"2020-07-01","B82005","E01013382","1105"
"2020-07-01","B82005","E01013383","967"
"2020-07-01","B82005","E01013384","954"
"2020-07-01","B82005","E01013385","1043"
"2020-07-01","B82005","E01013386","1071"
"2020-07-01","B82005","E01013387","884"
"2020-07-01","B82005","E01013388","474"
"2020-07-01","B82005","E01013389","733"
"2020-07-01","B82005","E01013390","697"
"2020-07-01","B82005","E01013391","464"
"2020-07-01","B82005","E01013392","725"
"2020-07-01","B82005","E01013393","663"
"2020-07-01","B82005","E01013394","485"
"2020-07-01","B82005","E01013395","425"
"2020-07-01","B82005","E01013396","350"
"2020-07-01","B82005","E01013397","372"
"2020-07-01","B82005","E01013398","988"
"2020-07-01","B82005","E01013399","1369"
"2020-07-01","B82005","E01013400","688"
"2020-07-01","B82005","E01013401","987"
"2020-07-01","B82005","E01013402","653"
"2020-07-01","B82005","E01013403","766"
"2020-07-01","B82005","E01013404","226"
"2020-07-01","B82005","E01013405","390"
"2020-07-01","B82005","E01013406","1001"
"2020-07-01","B82005","E01013407","124"
"2020-07-01","B82005","E01013408","102"
"2020-07-01","B82005","E01013409","274"
"2020-07-01","B82005","E01013410","155"
"2020-07-01","B82005","E01013411","263"
"2020-07-01","B82005","E01013412","309"
"2020-07-01","B82005","E01013413","345"
"2020-07-01","B82005","E01013414","231"
"2020-07-01","B82005","E01013416","551"
"2020-07-01","B82005","E01013417","164"
"2020-07-01","B82005","E01013418","782"
"2020-07-01","B82005","E01013419","1613"
"2020-07-01","B82005","E01013420","951"
"2020-07-01","B82005","E01013421","141"
"2020-07-01","B82005","E01013422","260"
"2020-07-01","B82005","E01013423","49"
"2020-07-01","B82005","E01013424","61"
"2020-07-01","B82005","E01013425","91"
"2020-07-01","B82005","E01013426","93"
"2020-07-01","B82005","E01013427","91"
"2020-07-01","B82005","E01013428","859"
"2020-07-01","B82005","E01013429","596"
"2020-07-01","B82005","E01013430","133"
"2020-07-01","B82005","E01013431","632"
"2020-07-01","B82005","E01013432","626"
"2020-07-01","B82005","E01013433","420"
"2020-07-01","B82005","E01013434","471"
"2020-07-01","B82005","E01013435","540"
"2020-07-01","B82005","E01013436","80"
"2020-07-01","B82005","E01013437","127"
"2020-07-01","B82005","E01013441","337"
"2020-07-01","B82005","E01013442","369"
"2020-07-01","B82005","E01013443","667"
